,0,1
833,0947.wav,1.9318311214447021
834,2309.wav,1.9000110626220703
835,2511.wav,1.9103786945343018
836,1171.wav,1.9156363010406494
837,2895.wav,1.9408166408538818
838,2329.wav,1.9043190479278564
839,1494.wav,1.9637987613677979
840,2984.wav,1.9340814352035522
841,2140.wav,1.9305635690689087
842,0008.wav,1.9344284534454346
843,1703.wav,1.9024999141693115
844,0839.wav,1.9349074363708496
845,2249.wav,1.9395389556884766
846,2447.wav,1.9111504554748535
847,1190.wav,1.9230358600616455
848,0324.wav,1.9511609077453613
849,3287.wav,1.9055097103118896
850,3450.wav,1.9144628047943115
851,1390.wav,1.9535088539123535
852,3215.wav,1.914354681968689
853,3414.wav,1.8989224433898926
854,1542.wav,1.9404658079147339
855,2161.wav,1.9467840194702148
856,1841.wav,1.9285213947296143
857,1145.wav,1.9165477752685547
858,0259.wav,1.899677038192749
859,0172.wav,1.926680326461792
860,1065.wav,1.939253330230713
861,2136.wav,1.9465703964233398
862,1374.wav,1.9237583875656128
863,3703.wav,1.8872792720794678
864,1596.wav,1.9360218048095703
865,1668.wav,1.9307706356048584
866,0882.wav,1.9420394897460938
867,2330.wav,1.9193212985992432
868,3156.wav,1.924912691116333
869,2963.wav,1.8911770582199097
870,0859.wav,1.9256569147109985
871,2096.wav,1.933943748474121
872,3113.wav,1.9137117862701416
873,0336.wav,1.904059886932373
874,0893.wav,1.9243242740631104
875,3389.wav,1.9068833589553833
876,2946.wav,1.9367976188659668
877,3008.wav,1.8769608736038208
878,3931.wav,1.9348214864730835
879,3982.wav,1.9395158290863037
880,2854.wav,1.927154779434204
881,2461.wav,1.9277138710021973
882,2320.wav,1.9008698463439941
883,3946.wav,1.9381500482559204
884,3373.wav,1.9329921007156372
885,1800.wav,1.9380104541778564
886,2369.wav,1.945448875427246
887,2436.wav,1.9096341133117676
888,1508.wav,1.934291124343872
889,1865.wav,1.9360101222991943
890,2448.wav,1.9294755458831787
891,3411.wav,1.9107600450515747
892,1538.wav,1.9258925914764404
893,1641.wav,1.9260828495025635
894,0087.wav,1.9231359958648682
895,2510.wav,1.943953275680542
896,1051.wav,1.8929879665374756
897,1812.wav,1.9025518894195557
898,1858.wav,1.8843530416488647
899,0501.wav,1.9088655710220337
900,0106.wav,1.9171472787857056
901,0558.wav,1.9122252464294434
902,0437.wav,1.9537243843078613
903,0237.wav,1.9211370944976807
904,3100.wav,1.892493486404419
905,1922.wav,1.9389278888702393
906,0488.wav,1.9459532499313354
907,2855.wav,1.9177968502044678
908,0886.wav,1.9573020935058594
909,2063.wav,1.8963508605957031
910,3194.wav,1.9338984489440918
911,2416.wav,1.9318703413009644
912,2927.wav,1.924290657043457
913,3231.wav,1.9138928651809692
914,3262.wav,1.8994282484054565
915,2766.wav,1.925498604774475
916,2545.wav,1.927003026008606
917,1407.wav,1.8996785879135132
918,2386.wav,1.9424265623092651
919,2187.wav,1.94662606716156
920,2025.wav,1.9041404724121094
921,0356.wav,1.910631537437439
922,2525.wav,1.9374008178710938
923,1472.wav,1.9388868808746338
924,1750.wav,1.924881100654602
925,2813.wav,1.9224090576171875
926,1183.wav,1.92661452293396
927,2527.wav,1.9234663248062134
928,3644.wav,1.9445536136627197
929,0051.wav,1.8981261253356934
930,2640.wav,1.9193674325942993
931,3567.wav,1.9056999683380127
932,2618.wav,1.9424526691436768
933,3067.wav,1.9378809928894043
934,1863.wav,1.9033565521240234
935,3848.wav,1.9268722534179688
936,2599.wav,1.9298303127288818
937,1666.wav,1.9246710538864136
938,0332.wav,1.9209074974060059
939,3821.wav,1.946728229522705
940,2176.wav,1.8922531604766846
941,3796.wav,1.9282852411270142
942,0816.wav,1.9314919710159302
943,2475.wav,1.895482063293457
944,2741.wav,1.947736144065857
945,2520.wav,1.9135332107543945
946,0020.wav,1.9211864471435547
947,1057.wav,1.9014825820922852
948,2576.wav,1.9228235483169556
949,0124.wav,1.9509552717208862
950,0473.wav,1.9348584413528442
951,1034.wav,1.9595885276794434
952,3811.wav,1.916482925415039
953,0244.wav,1.9242417812347412
954,3964.wav,1.9379026889801025
955,2994.wav,1.9242459535598755
956,3912.wav,1.9237945079803467
957,0676.wav,1.940374493598938
958,2164.wav,1.9225797653198242
959,1038.wav,1.938173532485962
960,0705.wav,1.901777744293213
961,0856.wav,1.9213125705718994
962,3705.wav,1.9142032861709595
963,2822.wav,1.9170129299163818
964,2373.wav,1.933685064315796
965,0609.wav,1.8970768451690674
966,1564.wav,1.8969407081604004
967,2839.wav,1.9331586360931396
968,1366.wav,1.923844575881958
969,2122.wav,1.9011894464492798
970,1039.wav,1.9543272256851196
971,3691.wav,1.9165430068969727
972,1018.wav,1.9042125940322876
973,2123.wav,1.9027297496795654
974,2225.wav,1.914122462272644
975,0452.wav,1.9000983238220215
976,0021.wav,1.937248706817627
977,2637.wav,1.9339709281921387
978,1600.wav,1.8966392278671265
979,1500.wav,1.903312087059021
980,0075.wav,1.9247647523880005
981,0314.wav,1.913970947265625
982,3891.wav,1.9466650485992432
983,3869.wav,1.894989252090454
984,1860.wav,1.9091572761535645
985,3301.wav,1.9139131307601929
986,2531.wav,1.9056470394134521
987,3354.wav,1.8919806480407715
988,2787.wav,1.928184151649475
989,3286.wav,1.920583963394165
990,1905.wav,1.9042110443115234
991,0296.wav,1.9304938316345215
992,0073.wav,1.9306082725524902
993,3813.wav,1.9062840938568115
994,0660.wav,1.9110926389694214
995,0858.wav,1.9248713254928589
996,2698.wav,1.9367237091064453
997,1400.wav,1.9001688957214355
998,1591.wav,1.9453884363174438
999,2559.wav,1.916947603225708
1000,2401.wav,1.9173319339752197
1001,0992.wav,1.9226665496826172
1002,1694.wav,1.9001729488372803
1003,3694.wav,1.9244800806045532
1004,0417.wav,1.9193085432052612
1005,0014.wav,1.9167170524597168
1006,1991.wav,1.9236725568771362
1007,0444.wav,1.9323339462280273
1008,1160.wav,1.9149876832962036
1009,2377.wav,1.9272360801696777
1010,1352.wav,1.9140411615371704
1011,3047.wav,1.9399000406265259
1012,1025.wav,1.9441765546798706
1013,0710.wav,1.899233341217041
1014,1849.wav,1.9304249286651611
1015,2983.wav,1.947227954864502
1016,2804.wav,1.9219460487365723
1017,2516.wav,1.9015929698944092
1018,1041.wav,1.9070119857788086
1019,1259.wav,1.9142807722091675
1020,2626.wav,1.9452558755874634
1021,2442.wav,1.9512977600097656
1022,2659.wav,1.9024910926818848
1023,1367.wav,1.9256360530853271
1024,1003.wav,1.8988075256347656
1025,2800.wav,1.9220340251922607
1026,0042.wav,1.9252030849456787
1027,0489.wav,1.9231730699539185
1028,0207.wav,1.922998309135437
1029,3873.wav,1.8999826908111572
1030,3768.wav,1.9207369089126587
1031,2232.wav,1.9446074962615967
1032,1751.wav,1.9422461986541748
1033,0142.wav,1.9207830429077148
1034,2126.wav,1.948612928390503
1035,0719.wav,1.9138084650039673
1036,3160.wav,1.913909912109375
1037,1496.wav,1.928678035736084
1038,3263.wav,1.9214684963226318
1039,1315.wav,1.9208464622497559
1040,1762.wav,1.9160958528518677
1041,2302.wav,1.9220173358917236
1042,3798.wav,1.9438375234603882
1043,3261.wav,1.9203356504440308
1044,0326.wav,1.947709083557129
1045,2615.wav,1.9246652126312256
1046,3800.wav,1.9121378660202026
1047,1968.wav,1.9223122596740723
1048,1943.wav,1.9602506160736084
1049,2412.wav,1.911879062652588
1050,3495.wav,1.9368984699249268
1051,2860.wav,1.9070820808410645
1052,2017.wav,1.9678374528884888
1053,2714.wav,1.9401085376739502
1054,3345.wav,1.927539587020874
1055,3050.wav,1.9244842529296875
1056,3403.wav,1.9465022087097168
1057,1440.wav,1.9156228303909302
1058,2538.wav,1.933872938156128
1059,0291.wav,1.917249083518982
1060,3926.wav,1.9229403734207153
1061,0879.wav,1.9018313884735107
1062,2996.wav,1.9469270706176758
1063,1219.wav,1.9387764930725098
1064,1520.wav,1.9558279514312744
1065,2252.wav,1.9114902019500732
1066,0187.wav,1.9296668767929077
1067,0192.wav,1.9141795635223389
1068,2313.wav,1.9138017892837524
1069,3616.wav,1.910675048828125
1070,3253.wav,1.9097117185592651
1071,1418.wav,1.8951342105865479
1072,3409.wav,1.8876475095748901
1073,1514.wav,1.9057265520095825
1074,0185.wav,1.9384794235229492
1075,2821.wav,1.9145296812057495
1076,2658.wav,1.9244086742401123
1077,2635.wav,1.9271150827407837
1078,1293.wav,1.9167563915252686
1079,3638.wav,1.914929747581482
1080,3461.wav,1.9110701084136963
1081,3818.wav,1.9020631313323975
1082,2197.wav,1.9338489770889282
1083,3463.wav,1.917431116104126
1084,2444.wav,1.9208003282546997
1085,2060.wav,1.8981666564941406
1086,1172.wav,1.9176194667816162
1087,0621.wav,1.9125820398330688
1088,3991.wav,1.9491156339645386
1089,3753.wav,1.9216817617416382
1090,2492.wav,1.93578040599823
1091,3313.wav,1.9178783893585205
1092,2687.wav,1.9260447025299072
1093,3082.wav,1.9459593296051025
1094,3126.wav,1.924259901046753
1095,3243.wav,1.914281964302063
1096,2544.wav,1.9161567687988281
1097,1842.wav,1.9253145456314087
1098,1085.wav,1.9356857538223267
1099,0520.wav,1.9432153701782227
1100,0873.wav,1.9427390098571777
1101,1265.wav,1.9610542058944702
1102,0773.wav,1.900756597518921
1103,1389.wav,1.9497801065444946
1104,3142.wav,1.9281139373779297
1105,1029.wav,1.9129782915115356
1106,2537.wav,1.9426023960113525
1107,0784.wav,1.9465125799179077
1108,3090.wav,1.9427213668823242
1109,2617.wav,1.9660454988479614
1110,2611.wav,1.9059746265411377
1111,0420.wav,1.912998914718628
1112,1087.wav,1.929299235343933
1113,2498.wav,1.9619364738464355
1114,3112.wav,1.9117664098739624
1115,1100.wav,1.8969459533691406
1116,1032.wav,1.949436902999878
1117,2652.wav,1.9045333862304688
1118,0139.wav,1.9385210275650024
1119,0462.wav,1.899301528930664
1120,1711.wav,1.9165188074111938
1121,2424.wav,1.9746867418289185
1122,2153.wav,1.934938907623291
1123,0551.wav,1.8897461891174316
1124,0788.wav,1.9322186708450317
1125,2383.wav,1.9395008087158203
1126,0874.wav,1.9300148487091064
1127,1137.wav,1.9379938840866089
1128,2128.wav,1.8961180448532104
1129,0664.wav,1.906702995300293
1130,3085.wav,1.949491024017334
1131,0040.wav,1.9480185508728027
1132,0046.wav,1.9057855606079102
1133,3784.wav,1.9194514751434326
1134,3480.wav,1.9033416509628296
1135,0313.wav,1.922358751296997
1136,1291.wav,1.926241159439087
1137,0670.wav,1.9258480072021484
1138,3988.wav,1.9313074350357056
1139,2193.wav,1.9249932765960693
1140,2316.wav,1.9421638250350952
1141,0579.wav,1.9414623975753784
1142,2565.wav,1.9200581312179565
1143,2684.wav,1.9272410869598389
1144,0732.wav,1.9555456638336182
1145,2027.wav,1.9097576141357422
1146,2148.wav,1.9290378093719482
1147,1063.wav,1.8934612274169922
1148,1368.wav,1.9181567430496216
1149,2789.wav,1.934938669204712
1150,0689.wav,1.9254276752471924
1151,2425.wav,1.9175665378570557
1152,0200.wav,1.9018480777740479
1153,2529.wav,1.9285662174224854
1154,3577.wav,1.9160314798355103
1155,1874.wav,1.9264016151428223
1156,0140.wav,1.9053666591644287
1157,0589.wav,1.9277381896972656
1158,2075.wav,1.9183553457260132
1159,1511.wav,1.9181604385375977
1160,1975.wav,1.9142322540283203
1161,0383.wav,1.9363335371017456
1162,3337.wav,1.9276683330535889
1163,1270.wav,1.9406893253326416
1164,0431.wav,1.9292645454406738
1165,2217.wav,1.9299373626708984
1166,2064.wav,1.904228687286377
1167,0325.wav,1.9565293788909912
1168,0981.wav,1.9312092065811157
1169,1414.wav,1.9009571075439453
1170,1353.wav,1.9036550521850586
1171,1275.wav,1.9601538181304932
1172,2038.wav,1.9339900016784668
1173,3850.wav,1.8927814960479736
1174,2087.wav,1.9697301387786865
1175,2077.wav,1.9079489707946777
1176,3498.wav,1.9353762865066528
1177,0950.wav,1.900947093963623
1178,3550.wav,1.9349749088287354
1179,3609.wav,1.9006321430206299
1180,0570.wav,1.9446985721588135
1181,1995.wav,1.9259583950042725
1182,3199.wav,1.9462733268737793
1183,0503.wav,1.887386441230774
1184,3714.wav,1.9149353504180908
1185,3789.wav,1.92134428024292
1186,3349.wav,1.9233242273330688
1187,3035.wav,1.933795690536499
1188,2491.wav,1.9313218593597412
1189,3837.wav,1.9207175970077515
1190,0312.wav,1.9081194400787354
1191,3023.wav,1.9119985103607178
1192,3978.wav,1.9172765016555786
1193,2523.wav,1.9248980283737183
1194,3699.wav,1.9254709482192993
1195,1955.wav,1.9040353298187256
1196,0514.wav,1.926004409790039
1197,2982.wav,1.953940987586975
1198,1574.wav,1.9362256526947021
1199,1555.wav,1.9161772727966309
1200,0864.wav,1.8918406963348389
1201,1664.wav,1.9077281951904297
1202,0559.wav,1.8786098957061768
1203,1419.wav,1.913578748703003
1204,1200.wav,1.9041187763214111
1205,1962.wav,1.9362900257110596
1206,0564.wav,1.9264347553253174
1207,3539.wav,1.889098882675171
1208,1146.wav,1.9198870658874512
1209,2960.wav,1.9400514364242554
1210,1947.wav,1.9656883478164673
1211,0819.wav,1.9136369228363037
1212,2797.wav,1.9233847856521606
1213,1777.wav,1.925839900970459
1214,1296.wav,1.925133466720581
1215,0434.wav,1.9456087350845337
1216,1797.wav,1.9380704164505005
1217,1938.wav,1.9080402851104736
1218,2772.wav,1.9173080921173096
1219,3223.wav,1.93625009059906
1220,2037.wav,1.9370429515838623
1221,2636.wav,1.9457776546478271
1222,3209.wav,1.943955898284912
1223,1299.wav,1.9309272766113281
1224,0138.wav,1.9096578359603882
1225,0115.wav,1.9471789598464966
1226,1987.wav,1.9372432231903076
1227,2712.wav,1.9128875732421875
1228,2887.wav,1.9187390804290771
1229,2536.wav,1.9334648847579956
1230,1534.wav,1.9643526077270508
1231,1580.wav,1.9330028295516968
1232,3412.wav,1.9357279539108276
1233,3780.wav,1.9229683876037598
1234,2070.wav,1.9040162563323975
1235,3814.wav,1.9163696765899658
1236,0168.wav,1.9320125579833984
1237,1439.wav,1.8993513584136963
1238,1891.wav,1.9563162326812744
1239,1482.wav,1.9439631700515747
1240,0990.wav,1.9176666736602783
1241,3887.wav,1.910524845123291
1242,0382.wav,1.9548518657684326
1243,3099.wav,1.9179942607879639
1244,0851.wav,1.908001184463501
1245,2629.wav,1.92281174659729
1246,0566.wav,1.9539437294006348
1247,2981.wav,1.9439736604690552
1248,2476.wav,1.9097799062728882
1249,2861.wav,1.923703670501709
1250,1239.wav,1.9270955324172974
1251,3793.wav,1.9221171140670776
1252,1748.wav,1.9101336002349854
1253,2572.wav,1.9148434400558472
1254,0435.wav,1.922548770904541
1255,2364.wav,1.9145448207855225
1256,2907.wav,1.9217872619628906
1257,2398.wav,1.9193871021270752
1258,2115.wav,1.949467658996582
1259,2812.wav,1.912034273147583
1260,1438.wav,1.9044712781906128
1261,2205.wav,1.9281818866729736
1262,1662.wav,1.8925669193267822
1263,2389.wav,1.9311530590057373
1264,0167.wav,1.9448081254959106
1265,1218.wav,1.9370205402374268
1266,2328.wav,1.9598660469055176
1267,1161.wav,1.93409264087677
1268,0578.wav,1.9234590530395508
1269,3629.wav,1.916139006614685
1270,2517.wav,1.9078683853149414
1271,3494.wav,1.933347463607788
1272,0742.wav,1.9454439878463745
1273,3332.wav,1.9237364530563354
1274,2676.wav,1.9334816932678223
1275,2759.wav,1.9442296028137207
1276,2248.wav,1.935028314590454
1277,2566.wav,1.9345911741256714
1278,2235.wav,1.9405944347381592
1279,3274.wav,1.9315600395202637
1280,3561.wav,1.909522533416748
1281,2100.wav,1.8882925510406494
1282,0355.wav,1.9036250114440918
1283,2012.wav,1.906820297241211
1284,0962.wav,1.8904578685760498
1285,0994.wav,1.912280797958374
1286,3950.wav,1.894567608833313
1287,3582.wav,1.8869452476501465
1288,3382.wav,1.9289727210998535
1289,0257.wav,1.939976453781128
1290,0214.wav,1.899063229560852
1291,0697.wav,1.9011832475662231
1292,0174.wav,1.9446755647659302
1293,0916.wav,1.9379621744155884
1294,1281.wav,1.902480125427246
1295,3858.wav,1.9130510091781616
1296,0532.wav,1.9457911252975464
1297,1623.wav,1.9028558731079102
1298,1833.wav,1.9200447797775269
1299,2336.wav,1.9286110401153564
1300,0490.wav,1.9526731967926025
1301,2818.wav,1.9063539505004883
1302,2129.wav,1.9335997104644775
1303,3153.wav,1.9463300704956055
1304,2945.wav,1.952584981918335
1305,1630.wav,1.9307063817977905
1306,0900.wav,1.8884177207946777
1307,3172.wav,1.9578208923339844
1308,2370.wav,1.9285118579864502
1309,3790.wav,1.9786169528961182
1310,0427.wav,1.933844804763794
1311,1714.wav,1.902785301208496
1312,3177.wav,1.9388771057128906
1313,0239.wav,1.8934334516525269
1314,3446.wav,1.9409830570220947
1315,1873.wav,1.9047186374664307
1316,1398.wav,1.9344699382781982
1317,2522.wav,1.9434268474578857
1318,0885.wav,1.9463210105895996
1319,1186.wav,1.9340956211090088
1320,1835.wav,1.9599273204803467
1321,1586.wav,1.9380483627319336
1322,3379.wav,1.9433403015136719
1323,3545.wav,1.923640489578247
1324,2838.wav,1.890805959701538
1325,3014.wav,1.9145925045013428
1326,0928.wav,1.9146168231964111
1327,2729.wav,1.9284095764160156
1328,2432.wav,1.917987585067749
1329,0635.wav,1.9591214656829834
1330,3824.wav,1.912351131439209
1331,0767.wav,1.9218816757202148
1332,2507.wav,1.9354594945907593
1333,0612.wav,1.9057505130767822
1334,3987.wav,1.9073498249053955
1335,0582.wav,1.937822699546814
1336,3019.wav,1.9265211820602417
1337,0775.wav,1.935899019241333
1338,0935.wav,1.9489102363586426
1339,1861.wav,1.8740919828414917
1340,0350.wav,1.9267195463180542
1341,1372.wav,1.9274418354034424
1342,1636.wav,1.9063560962677002
1343,1225.wav,1.909698486328125
1344,0937.wav,1.922434687614441
1345,3208.wav,1.9379496574401855
1346,3663.wav,1.9327242374420166
1347,0790.wav,1.9006662368774414
1348,2294.wav,1.9331496953964233
1349,0554.wav,1.9091706275939941
1350,3816.wav,1.9470425844192505
1351,3251.wav,1.921929121017456
1352,0099.wav,1.903470754623413
1353,0521.wav,1.9252312183380127
1354,2964.wav,1.881338357925415
1355,0216.wav,1.9298322200775146
1356,0320.wav,1.9169811010360718
1357,1274.wav,1.953841209411621
1358,0318.wav,1.9752299785614014
1359,1292.wav,1.9237607717514038
1360,2971.wav,1.9338816404342651
1361,0175.wav,1.8911986351013184
1362,3175.wav,1.9348900318145752
1363,3535.wav,1.9069786071777344
1364,3462.wav,1.9067965745925903
1365,1880.wav,1.9326896667480469
1366,2348.wav,1.9138315916061401
1367,1692.wav,1.9332492351531982
1368,2905.wav,1.9201797246932983
1369,1522.wav,1.949031949043274
1370,3425.wav,1.921972632408142
1371,1150.wav,1.8996151685714722
1372,3439.wav,1.921372413635254
1373,1592.wav,1.9278819561004639
1374,1882.wav,1.9462122917175293
1375,2053.wav,1.910230278968811
1376,2528.wav,1.9046592712402344
1377,0049.wav,1.942164659500122
1378,0507.wav,1.8937908411026
1379,1339.wav,1.9035217761993408
1380,3306.wav,1.9085400104522705
1381,3927.wav,1.9431804418563843
1382,0413.wav,1.9031902551651
1383,3841.wav,1.9500207901000977
1384,0648.wav,1.9205477237701416
1385,2101.wav,1.891986608505249
1386,3516.wav,1.936326026916504
1387,1986.wav,1.9448493719100952
1388,3889.wav,1.9296412467956543
1389,0145.wav,1.9016045331954956
1390,3098.wav,1.9321331977844238
1391,3000.wav,1.9217180013656616
1392,2740.wav,1.9226784706115723
1393,1037.wav,1.9260777235031128
1394,0041.wav,1.9132368564605713
1395,1696.wav,1.9292680025100708
1396,0888.wav,1.9483685493469238
1397,2402.wav,1.9376349449157715
1398,0117.wav,1.9329955577850342
1399,0753.wav,1.8950731754302979
1400,1796.wav,1.9440405368804932
1401,1672.wav,1.9461965560913086
1402,3236.wav,1.907884120941162
1403,1613.wav,1.9044371843338013
1404,1807.wav,1.9027955532073975
1405,2554.wav,1.938270092010498
1406,3585.wav,1.9070608615875244
1407,0798.wav,1.9063400030136108
1408,0618.wav,1.91424560546875
1409,3853.wav,1.9270403385162354
1410,3862.wav,1.917894721031189
1411,2950.wav,1.924418568611145
1412,2387.wav,1.937650442123413
1413,0057.wav,1.8932255506515503
1414,3514.wav,1.898781418800354
1415,0967.wav,1.919222354888916
1416,3012.wav,1.9179012775421143
1417,2969.wav,1.9158010482788086
1418,3960.wav,1.919903039932251
1419,0105.wav,1.897479772567749
1420,1562.wav,1.9013949632644653
1421,1611.wav,1.9133931398391724
1422,1026.wav,1.9409303665161133
1423,1942.wav,1.9169011116027832
1424,1642.wav,1.9143548011779785
1425,1252.wav,1.9051017761230469
1426,3497.wav,1.9495842456817627
1427,0870.wav,1.9088612794876099
1428,2131.wav,1.9090642929077148
1429,2995.wav,1.9448871612548828
1430,1948.wav,1.9497482776641846
1431,0079.wav,1.9572595357894897
1432,0304.wav,1.8955034017562866
1433,2589.wav,1.9313125610351562
1434,1464.wav,1.8919123411178589
1435,2535.wav,1.937657356262207
1436,1615.wav,1.9414646625518799
1437,0389.wav,1.922048568725586
1438,3536.wav,1.9130709171295166
1439,1397.wav,1.9255056381225586
1440,3571.wav,1.907639741897583
1441,1337.wav,1.9166359901428223
1442,3575.wav,1.9163353443145752
1443,2111.wav,1.9165747165679932
1444,1427.wav,1.9239622354507446
1445,0695.wav,1.9247173070907593
1446,0442.wav,1.924370288848877
1447,3158.wav,1.893346905708313
1448,3299.wav,1.9126803874969482
1449,0826.wav,1.9084328413009644
1450,1098.wav,1.9495573043823242
1451,1658.wav,1.9120553731918335
1452,1823.wav,1.9253151416778564
1453,0402.wav,1.9051836729049683
1454,3941.wav,1.933679223060608
1455,0188.wav,1.9189505577087402
1456,2731.wav,1.9264261722564697
1457,0766.wav,1.9234857559204102
1458,1336.wav,1.9327728748321533
1459,0587.wav,1.9598041772842407
1460,1969.wav,1.8864319324493408
1461,1578.wav,1.931138277053833
1462,2702.wav,1.902047038078308
1463,3597.wav,1.9628756046295166
1464,3797.wav,1.9275068044662476
1465,0335.wav,1.9405133724212646
1466,3248.wav,1.950307846069336
1467,2948.wav,1.9481416940689087
1468,0751.wav,1.898438811302185
1469,3435.wav,1.9178502559661865
1470,2728.wav,1.9414876699447632
1471,0547.wav,1.925347089767456
1472,0025.wav,1.9454553127288818
1473,0088.wav,1.9475722312927246
1474,2820.wav,1.8996367454528809
1475,2966.wav,1.9190311431884766
1476,2468.wav,1.9494264125823975
1477,1348.wav,1.928325891494751
1478,3448.wav,1.9305301904678345
1479,2005.wav,1.9081324338912964
1480,2892.wav,1.930727243423462
1481,0345.wav,1.9198675155639648
1482,2069.wav,1.91375732421875
1483,2104.wav,1.9661073684692383
1484,2968.wav,1.9318695068359375
1485,0735.wav,1.9249193668365479
1486,0280.wav,1.9317591190338135
1487,1741.wav,1.9646894931793213
1488,3701.wav,1.9396369457244873
1489,2603.wav,1.9605963230133057
1490,0657.wav,1.9247629642486572
1491,3323.wav,1.931248664855957
1492,0696.wav,1.9283275604248047
1493,3580.wav,1.9390742778778076
1494,1560.wav,1.906386375427246
1495,3244.wav,1.9637370109558105
1496,3242.wav,1.9312856197357178
1497,3665.wav,1.9415104389190674
1498,0416.wav,1.9294753074645996
1499,3724.wav,1.953300952911377
1500,0477.wav,1.9228801727294922
1501,1868.wav,1.9024178981781006
1502,0082.wav,1.9219474792480469
1503,1467.wav,1.9072811603546143
1504,0086.wav,1.9256585836410522
1505,2392.wav,1.9621162414550781
1506,3581.wav,1.9236871004104614
1507,2421.wav,1.9056854248046875
1508,3540.wav,1.927858591079712
1509,0528.wav,1.9440761804580688
1510,3633.wav,1.9157085418701172
1511,1288.wav,1.951413631439209
1512,0060.wav,1.8958070278167725
1513,2958.wav,1.9095184803009033
1514,3438.wav,1.8919389247894287
1515,3457.wav,1.926758050918579
1516,2894.wav,1.9226106405258179
1517,3527.wav,1.894723892211914
1518,2848.wav,1.9407685995101929
1519,2991.wav,1.9700814485549927
1520,0688.wav,1.9461092948913574
1521,0865.wav,1.904727816581726
1522,0169.wav,1.9762370586395264
1523,3955.wav,1.9196826219558716
1524,0251.wav,1.9112870693206787
1525,2782.wav,1.93239164352417
1526,3730.wav,1.9308583736419678
1527,0127.wav,1.934435248374939
1528,3101.wav,1.8889129161834717
1529,1363.wav,1.8861695528030396
1530,3420.wav,1.9190287590026855
1531,0523.wav,1.9110267162322998
1532,2354.wav,1.908228874206543
1533,0505.wav,1.9015295505523682
1534,1257.wav,1.9411096572875977
1535,2247.wav,1.9199328422546387
1536,2568.wav,1.941655158996582
1537,3362.wav,1.9334627389907837
1538,0706.wav,1.9111196994781494
1539,1646.wav,1.94278883934021
1540,2671.wav,1.933196783065796
1541,3229.wav,1.9291560649871826
1542,3380.wav,1.9361424446105957
1543,0043.wav,1.9217363595962524
1544,0445.wav,1.905212640762329
1545,1084.wav,1.9221980571746826
1546,0391.wav,1.9147191047668457
1547,2928.wav,1.9206103086471558
1548,3131.wav,1.9307105541229248
1549,2177.wav,1.9043354988098145
1550,2607.wav,1.9044666290283203
1551,2519.wav,1.9153404235839844
1552,3434.wav,1.9200108051300049
1553,2367.wav,1.9539433717727661
1554,1749.wav,1.9374055862426758
1555,2571.wav,1.92218017578125
1556,3402.wav,1.9204485416412354
1557,2666.wav,1.927272915840149
1558,1443.wav,1.9397162199020386
1559,2220.wav,1.9090250730514526
1560,3043.wav,1.9456602334976196
1561,1468.wav,1.9262564182281494
1562,0511.wav,1.9262762069702148
1563,3929.wav,1.916551113128662
1564,0109.wav,1.9058856964111328
1565,0756.wav,1.9229342937469482
1566,2470.wav,1.9294030666351318
1567,0149.wav,1.9162843227386475
1568,3472.wav,1.9397034645080566
1569,2481.wav,1.9256963729858398
1570,1173.wav,1.920339822769165
1571,2623.wav,1.9151312112808228
1572,3649.wav,1.9319188594818115
1573,1114.wav,1.8902583122253418
1574,1507.wav,1.8938922882080078
1575,0963.wav,1.9008208513259888
1576,2699.wav,1.9523475170135498
1577,3477.wav,1.932452917098999
1578,3908.wav,1.9173792600631714
1579,0681.wav,1.9326388835906982
1580,3051.wav,1.9334359169006348
1581,0590.wav,1.9336422681808472
1582,2509.wav,1.9142935276031494
1583,0430.wav,1.9221657514572144
1584,0381.wav,1.9430683851242065
1585,3465.wav,1.9132330417633057
1586,3744.wav,1.9199047088623047
1587,2326.wav,1.9189599752426147
1588,2786.wav,1.9169803857803345
1589,3296.wav,1.9339584112167358
1590,0122.wav,1.9125802516937256
1591,0195.wav,1.9197804927825928
1592,3740.wav,1.9303685426712036
1593,2781.wav,1.9285657405853271
1594,1503.wav,1.906130075454712
1595,0988.wav,1.9605045318603516
1596,0914.wav,1.9094232320785522
1597,2430.wav,1.924351692199707
1598,1134.wav,1.9188754558563232
1599,3350.wav,1.9280362129211426
1600,1058.wav,1.9012510776519775
1601,1999.wav,1.926735281944275
1602,0871.wav,1.9131853580474854
1603,3212.wav,1.9247304201126099
1604,0724.wav,1.8974794149398804
1605,1323.wav,1.9161992073059082
1606,0279.wav,1.9091691970825195
1607,1194.wav,1.9129360914230347
1608,3686.wav,1.920056939125061
1609,3710.wav,1.9332711696624756
1610,3134.wav,1.9205347299575806
1611,1306.wav,1.9146907329559326
1612,2596.wav,1.9309989213943481
1613,3123.wav,1.9358675479888916
1614,1957.wav,1.9068599939346313
1615,0838.wav,1.9425662755966187
1616,2540.wav,1.9256947040557861
1617,2657.wav,1.9368213415145874
1618,0972.wav,1.8994684219360352
1619,2479.wav,1.9302725791931152
1620,0961.wav,1.9096832275390625
1621,3985.wav,1.9182372093200684
1622,2405.wav,1.909663438796997
1623,2195.wav,1.9414262771606445
1624,3731.wav,1.9240856170654297
1625,0270.wav,1.9386072158813477
1626,1950.wav,1.886115312576294
1627,2306.wav,1.9135377407073975
1628,3298.wav,1.9242565631866455
